Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2003-03-26,2.9885937277913217,3.01885793884518,2.9280651252946788,2.950763463973999,39300,0.0,0.0
2003-03-27,2.9280651252946788,2.9885937277913217,2.9280651252946788,2.950763463973999,7800,0.0,0.0
2003-03-28,3.2155754142507385,3.2155754142507385,2.905366897583008,2.905366897583008,24700,0.0,0.0
2003-03-31,2.8372714519500732,2.875101701898302,2.7994412020018444,2.8372714519500732,35380,0.0,0.0
2003-04-01,2.837271852917549,2.867536057153114,2.837271852917549,2.8448379039764404,7000,0.0,0.0
2003-04-02,2.8524043560028076,2.8524043560028076,2.8372722517578786,2.8524043560028076,36440,0.0,0.0
2003-04-03,2.912932950165688,2.9885936563814117,2.8978008450003276,2.905366897583008,15600,0.0,0.0
2003-04-04,2.9507623748106035,2.9885926246643066,2.920497994538781,2.9885926246643066,72220,0.0,0.0
2003-04-07,3.0264228745180097,3.064253304760573,2.9734605247228254,2.9885926246643066,73100,0.0,0.0
2003-04-08,3.026423581055542,3.026423581055542,2.943197011947632,2.943197011947632,39060,0.0,0.0
2003-04-09,2.9658951671588802,2.9658951671588802,2.8826684176620674,2.943197011947632,34420,0.0,0.0
2003-04-10,2.9204984470781796,2.9204984470781796,2.8751021402194517,2.9129323959350586,29700,0.0,0.0
2003-04-11,2.9507624386873426,2.9507624386873426,2.882667807087736,2.9280641078948975,34700,0.0,0.0
2003-04-14,2.9280641078948975,2.9280641078948975,2.9280641078948975,2.9280641078948975,0,0.0,0.0
2003-04-15,2.9280641078948975,2.9280641078948975,2.9280641078948975,2.9280641078948975,0,0.0,0.0
2003-04-16,2.9280647290655195,3.003725426850597,2.867536315148579,2.8902344703674316,81320,0.0,0.0
2003-04-17,2.943197340885331,2.943197340885331,2.8675366346696074,2.905366897583008,22300,0.0,0.0
2003-04-18,2.905366897583008,2.905366897583008,2.905366897583008,2.905366897583008,0,0.0,0.0
2003-04-21,2.9053662736938515,2.9885930146204087,2.9053662736938515,2.9734609127044678,13960,0.0,0.0
2003-04-22,2.996159076690674,3.0188572296487686,2.9734609237325786,2.996159076690674,50700,0.0,0.0
2003-04-23,3.1399135172612858,3.5938768347595915,3.1399135172612858,3.223140239715576,380060,0.0,0.0
2003-04-24,3.2761024042774713,3.2761024042774713,3.1777435832658267,3.223140239715576,186720,0.0,0.0
2003-04-25,3.329066054752011,3.6695385677518875,3.2836697437372147,3.5863118171691895,8474840,0.0,0.0
2003-04-28,3.646840877814022,3.9948796502550126,3.5787462255779645,3.8738224506378174,5967380,0.0,0.0
2003-04-29,3.93434949640036,3.964613695543616,3.6998017726512726,3.7149338722229004,1689020,0.0,0.0
2003-04-30,3.707368570004064,3.828425385097171,3.707368570004064,3.783029079437256,633900,0.0,0.0
2003-05-01,3.783029079437256,3.783029079437256,3.783029079437256,3.783029079437256,0,0.0,0.0
2003-05-02,3.8813879220892886,3.8813879220892886,3.752764875663979,3.783029079437256,412500,0.0,0.0
2003-05-05,3.8208602229159045,3.8208602229159045,3.7073692573364334,3.737633466720581,409420,0.0,0.0
2003-05-06,3.8359907668142226,3.8435566356929303,3.677103551806802,3.7224998474121094,288520,0.0,0.0
2003-05-07,3.7225010562497474,3.8813883228539052,3.7225010562497474,3.820859909057617,448180,0.0,0.0
2003-05-08,3.835991933467497,4.025143403072403,3.775463160140578,3.9646146297454834,1117000,0.0,0.0
2003-05-09,4.002444347470932,4.161331582198928,3.9040855143959377,4.1386332511901855,1816020,0.0,0.0
2003-05-12,4.2369929892655085,4.3429177147832485,4.168898703250152,4.221860885620117,1188320,0.0,0.0
2003-05-13,4.2672569129739495,4.426144171080545,4.221860605054606,4.403446197509766,766020,0.0,0.0
2003-05-14,4.426143522895993,4.52450235603935,4.426143522895993,4.4866719245910645,562660,0.0,0.0
2003-05-15,4.539634893745332,4.539634893745332,4.358049671168847,4.395879745483398,351900,0.0,0.0
2003-05-16,4.3580503842942635,4.426144673514106,4.274823629939093,4.3429179191589355,204680,0.0,0.0
2003-05-19,4.380748467658144,4.5774661898980495,4.342918025449598,4.501805305480957,854300,0.0,0.0
2003-05-20,4.539635592564439,4.539635592564439,4.456408839016301,4.516937255859375,436400,0.0,0.0
2003-05-21,4.539635643432736,4.539635643432736,4.46397512153109,4.494239330291748,217320,0.0,0.0
2003-05-22,4.532070316304054,5.0314305821764505,4.501806101496988,4.849844932556152,1504200,0.0,0.0
2003-05-23,5.046560588928217,5.046560588928217,4.698521902741598,5.01629638671875,513520,0.0,0.0
2003-05-26,5.0768253141733215,5.273542648801493,4.9406363901999715,5.107089519500732,930540,0.0,0.0
2003-05-27,5.182750012360087,5.258410525379941,5.031428986320378,5.06169319152832,761560,0.0,0.0
2003-05-28,5.0541270247645205,5.09952333315961,4.940636434165691,4.978466510772705,154480,0.0,0.0
2003-05-29,5.296240734262019,5.296240734262019,4.887673620766885,4.940636157989502,328180,0.0,0.0
2003-05-30,5.107089896738023,5.107089896738023,4.902806315299614,4.993598937988281,743520,0.0,0.0
2003-06-02,4.94820252374326,5.023863041077079,4.88010787775392,4.986032962799072,467400,0.0,0.0
2003-06-03,4.978467052956231,5.099523888526917,4.917938635170888,5.001165390014648,664780,0.0,0.0
2003-06-04,5.023863179299458,5.031429411629914,4.902806348234691,4.925504684448242,501380,0.0,0.0
2003-06-05,4.350483650706952,4.993598553003728,4.350483650706952,4.842277526855469,185880,0.0,0.0
2003-06-06,4.804447396601829,4.842277835942538,4.675824335776788,4.706088542938232,202680,0.0,0.0
2003-06-09,4.827145424240643,4.864975500388815,4.76661701378134,4.842277526855469,169500,0.0,0.0
2003-06-10,4.78931562132378,4.9179386909658005,4.585032028591699,4.721220970153809,207820,0.0,0.0
2003-06-11,4.842278428338402,4.978467377226018,4.804447984369584,4.864976406097412,513140,0.0,0.0
2003-06-12,4.910371127367948,5.1449192265423065,4.864974825818059,5.054126262664795,1817280,0.0,0.0
2003-06-13,5.107088957394567,5.4475614102431065,5.107088957394567,5.318938732147217,1868680,0.0,0.0
2003-06-16,5.523223144488023,5.6745441782639405,5.371901749934303,5.424864292144775,703040,0.0,0.0
2003-06-17,5.409731844198077,5.515656561094417,5.303807127301735,5.364335536956787,323740,0.0,0.0
2003-06-18,5.371900915041476,5.371900915041476,5.220579904783644,5.2584099769592285,279200,0.0,0.0
2003-06-19,5.303807255683659,5.470260386264152,5.144919996104293,5.197882175445557,761540,0.0,0.0
2003-06-20,5.144920547446801,5.3113736958648285,5.144920547446801,5.265977382659912,362620,0.0,0.0
2003-06-23,5.29624040991256,5.334070842865891,5.182749471830313,5.2584099769592285,267800,0.0,0.0
2003-06-24,5.228146296572036,5.296240938371416,5.205448323157431,5.23571252822876,159920,0.0,0.0
2003-06-25,5.25841109971408,5.311373645001544,5.2281468912006215,5.288675308227539,280660,0.0,0.0
2003-06-26,5.29624040991256,5.371900915041476,5.243277875933446,5.2584099769592285,179560,0.0,0.0
2003-06-27,5.228146296572036,5.326505143442745,5.220580425693095,5.23571252822876,487640,0.0,0.0
2003-06-30,5.182749632519037,5.447561589069487,5.182749632519037,5.349203109741211,711500,0.0,0.0
2003-07-01,5.303807532851011,5.3719018185308025,5.296241300676697,5.34163761138916,617340,0.0,0.0
2003-07-02,5.470258985127787,5.727505027276078,5.394598490607024,5.697240829467773,1548380,0.0,0.0
2003-07-03,6.008141810485599,6.217999271058973,5.844919299970569,6.039231777191162,446480,0.2,2.0
2003-07-04,6.217999545010653,6.661031775394804,6.140274624822351,6.412312030792236,1023730,0.0,0.0
2003-07-07,6.497807624491451,6.661030101172418,6.45117305472153,6.559987545013428,868610,0.0,0.0
2003-07-08,6.684350820094263,6.762075381436547,6.614398196015813,6.738758087158203,436880,0.0,0.0
2003-07-09,6.808709516156232,6.808709516156232,6.513354455912747,6.598851680755615,414260,0.0,0.0
2003-07-10,6.528900390284221,6.598853016241546,6.373450522180966,6.536673069000244,331930,0.0,0.0
2003-07-11,6.684348404386521,6.762072937639342,6.606623129890548,6.715438365936279,362040,0.0,0.0
2003-07-14,7.072976242051172,7.228426114583882,6.87866371607442,6.987478256225586,1937230,0.0,0.0
2003-07-15,6.995249220091281,7.065201830891119,6.451174428999504,6.55221700668335,1118150,0.0,0.0
2003-07-16,6.676577334799233,6.995249702654563,6.567762072577007,6.971932411193848,1127150,0.0,0.0
2003-07-17,6.909751892089844,7.15069894649025,6.847571959261141,6.909751892089844,566260,0.0,0.0
2003-07-18,6.878662833142335,7.135155275209288,6.730984917259321,7.026340007781982,630230,0.0,0.0
2003-07-21,7.080747943635489,7.150700569253482,6.933070754964622,6.995250701904297,314030,0.0,0.0
2003-07-22,6.995249238984168,7.127381783908887,6.6066242812628255,6.839799404144287,267520,0.0,0.0
2003-07-23,6.917524740354676,7.049657300358059,6.824254828806998,7.026340007781982,294130,0.0,0.0
2003-07-24,7.026340717665532,7.072976048772703,6.93307079669463,7.01856803894043,475290,0.0,0.0
2003-07-25,7.1507006122934,7.220653238332436,6.839800875723729,7.01856803894043,157860,0.0,0.0
2003-07-28,7.07297492254447,7.07297492254447,6.8786624328179,6.917524337768555,128420,0.0,0.0
2003-07-29,6.933069474399171,6.995249409853965,6.917524119913823,6.940842151641846,82410,0.0,0.0
2003-07-30,6.839801062630377,7.034113588607129,6.839801062630377,6.987478256225586,190580,0.0,0.0
2003-07-31,6.956388281719043,7.057430884176171,6.847573741567878,6.987478256225586,226200,0.0,0.0
2003-08-01,6.878662919028996,6.995250124608454,6.878662919028996,6.933070182800293,76600,0.0,0.0
2003-08-04,6.995249666606121,7.119609542080187,6.995249666606121,7.08851957321167,166040,0.0,0.0
2003-08-05,7.189563264675469,7.267288569439607,6.9952507440085645,7.01856803894043,730320,0.0,0.0
2003-08-06,6.606625170540947,7.150700036336819,6.606625170540947,7.111837387084961,189460,0.0,0.0
2003-08-07,6.839800663479974,7.22842569275448,6.606625497666588,7.197335720062256,427760,0.0,0.0
2003-08-08,7.2284229233427455,7.383872727246681,7.197332962561958,7.243967533111572,384630,0.0,0.0
2003-08-11,7.383876275061591,7.383876275061591,7.15070108654779,7.174018383026123,174720,0.0,0.0
2003-08-12,7.306148974890308,7.313921652013578,7.072974591138525,7.150699138641357,116150,0.0,0.0
2003-08-13,7.282831434564796,7.282831434564796,7.0729743481490965,7.142926216125488,112470,0.0,0.0
2003-08-14,7.228425007414034,7.306149561153674,6.995249863708417,7.072975158691406,97970,0.0,0.0
2003-08-15,7.072975158691405,7.072975158691405,7.072975158691405,7.072975158691406,0,0.0,0.0
2003-08-18,7.127382420433489,7.228425007414034,7.003022541455386,7.072975158691406,190520,0.0,0.0
2003-08-19,7.018568798308867,7.212881339999262,7.018568798308867,7.04965877532959,117040,0.0,0.0
2003-08-20,7.0496562425851845,7.05742891935874,6.769846549926484,6.832026481628418,284210,0.0,0.0
2003-08-21,7.018566051342005,7.018566051342005,6.466718619276775,6.575533866882324,524850,0.0,0.0
2003-08-22,6.676578463405416,6.684351142287323,6.342360683918014,6.4667205810546875,950640,0.0,0.0
2003-08-25,6.839799385671242,7.306148888931359,6.451174428999504,6.55221700668335,1019240,0.0,0.0
2003-08-26,6.824254143548805,6.824254143548805,6.5677617272375635,6.614397048950195,505440,0.0,0.0
2003-08-27,6.68434924279307,6.723211143672287,6.614396635221288,6.65325927734375,274170,0.0,0.0
2003-08-28,6.6843491144878735,6.746529044192979,6.528898548981879,6.575533866882324,265450,0.0,0.0
2003-08-29,6.60662355028827,6.60662355028827,6.381221129398751,6.4278564453125,430390,0.0,0.0
2003-09-01,6.45117425918579,6.559988769793863,6.412311616292939,6.451174259185791,412970,0.0,0.0
2003-09-02,6.474491986962239,6.49003734166962,6.21799956423693,6.280179500579834,412940,0.0,0.0
2003-09-03,6.33458673998228,6.528899225763863,6.264634867745288,6.412312030792236,444470,0.0,0.0
2003-09-04,6.505581955133691,6.505581955133691,6.2257722415906205,6.280179500579834,475380,0.0,0.0
2003-09-05,6.373449653589837,6.373449653589837,6.241317098398596,6.287952423095703,338350,0.0,0.0
2003-09-08,6.334587775441812,6.412313078956842,6.241317855969832,6.319043159484863,718770,0.0,0.0
2003-09-09,6.319042815812493,6.388995436922836,6.2180002232357054,6.249090194702148,374010,0.0,0.0
2003-09-10,6.591079566274721,6.591079566274721,6.062550076569183,6.140275001525879,261510,0.0,0.0
2003-09-11,6.1091836993441175,6.606623481214453,6.062548754539548,6.256861209869385,1354330,0.0,0.0
2003-09-12,6.451173596811259,6.451173596811259,6.140273597455007,6.217998504638672,916430,0.0,0.0
2003-09-15,6.218001227052892,6.249091203538416,6.085868641678538,6.1169586181640625,152590,0.0,0.0
2003-09-16,6.109185225017108,6.218000123402581,5.992597648578972,6.186910152435303,153510,0.0,0.0
2003-09-17,6.217999703301333,6.2957249960899295,6.1869097344345585,6.225772380828857,158290,0.0,0.0
2003-09-18,6.140273597455007,6.334585680103373,6.140273597455007,6.217998504638672,336810,0.0,0.0
2003-09-19,6.140274781134398,6.2957249960899295,6.109184812267625,6.225772380828857,345460,0.0,0.0
2003-09-22,6.995250947079129,6.995250947079129,6.218000841848116,6.350133419036865,414270,0.0,0.0
2003-09-23,6.373449570521957,6.451174863589662,6.295725018697581,6.381222248077393,270990,0.0,0.0
2003-09-24,6.3967671072033525,6.41231246291025,6.31904255239894,6.388995170593262,190230,0.0,0.0
2003-09-25,6.388994250269941,6.505581436304061,6.373448896802324,6.396766185760498,163470,0.0,0.0
2003-09-26,6.412313280390449,6.490038586347108,6.33458797443379,6.458948612213135,232860,0.0,0.0
2003-09-29,6.373450014359621,6.606625168557382,6.373450014359621,6.513355255126953,378880,0.0,0.0
2003-09-30,6.901980626112164,6.97193325015533,6.505582917363168,6.583308219909668,275420,0.0,0.0
2003-10-01,6.629942989015419,6.746530946010549,6.575535720497088,6.692122936248779,345460,0.0,0.0
2003-10-02,6.692122936248779,6.692122936248779,6.692122936248779,6.692122936248779,0,0.0,0.0
2003-10-03,6.707666798849095,6.839799342584592,6.6532595424556344,6.800936698913574,479650,0.0,0.0
2003-10-06,6.839799086726701,7.150698741978404,6.839799086726701,6.925296306610107,881430,0.0,0.0
2003-10-07,7.072975203581993,7.4305102285349065,6.995249908105699,7.096292495727539,1223870,0.0,0.0
2003-10-08,7.0962907566058515,7.37610041750819,7.072973470174783,7.181787967681885,560120,0.0,0.0
2003-10-09,7.290604361887057,7.290604361887057,7.111836494268297,7.150699138641357,367710,0.0,0.0
2003-10-10,7.127385182146082,7.298380452619736,7.127385182146082,7.166247844696045,382500,0.0,0.0
2003-10-13,7.228424794581315,7.578187129219714,7.228424794581315,7.52377986907959,1257010,0.0,0.0
2003-10-14,7.640366891953905,8.075627186839707,7.547096987601941,7.694774150848389,3498050,0.0,0.0
2003-10-15,7.694774462223071,8.277711943944315,7.694774462223071,8.044537544250488,1926160,0.0,0.0
2003-10-16,8.316575312952743,8.767380278652974,8.1378081588359,8.495343208312988,3857190,0.0,0.0
2003-10-17,8.596385510992778,9.202640316480768,8.433162977833316,8.604157447814941,8127240,0.0,0.0
2003-10-20,8.782922789195034,8.977235237003582,8.627472979196828,8.674107551574707,2445610,0.0,0.0
2003-10-21,8.658566633800307,8.837333806225978,8.013449091253221,8.106719017028809,1317490,0.0,0.0
2003-10-22,8.262166600588033,8.308801179913091,7.6559118806593585,7.756953716278076,1236070,0.0,0.0
2003-10-23,7.850225731435701,8.549750473695221,7.702547808157386,8.021220207214355,1321710,0.0,0.0
2003-10-24,7.927952321051555,8.464255403188867,7.927952321051555,8.332122802734375,720450,0.0,0.0
2003-10-27,8.767378621654384,8.767378621654384,8.1611239101619,8.246621131896973,482330,0.0,0.0
2003-10-28,8.246621923225522,8.316574539195482,7.966812200589021,8.14557933807373,443420,0.0,0.0
2003-10-29,8.168897791330759,8.417617557586576,7.77250010792802,7.966812610626221,537150,0.0,0.0
2003-10-30,8.083398171684664,8.658563626034766,8.013446307585088,8.262166023254395,1081670,0.0,0.0
2003-10-31,8.355437661083641,9.01610047031784,8.246622392138192,8.891739845275879,1963030,0.0,0.0
2003-11-03,8.985011076045168,9.132688262223375,8.712973256843272,8.798470497131348,1123760,0.0,0.0
2003-11-04,8.860650033434215,8.938375332825709,8.332120517799591,8.39430046081543,1046300,0.0,0.0
2003-11-05,8.472024885674262,8.938375192199409,8.355437679664664,8.604157447814941,1075150,0.0,0.0
2003-11-06,8.782923713427806,8.782923713427806,8.409843388929463,8.518658638000488,892520,0.0,0.0
2003-11-07,8.557520603726992,8.782923019444231,8.417615400439333,8.534202575683594,614090,0.0,0.0
2003-11-10,8.510886833962175,9.474676597428294,8.394299637552503,9.334772109985352,2671390,0.0,0.0
2003-11-11,9.560175567184167,10.21306571439334,9.435815680333544,10.119795799255371,5284970,0.0,0.0
2003-11-12,10.251928714080398,10.376289355408495,9.972118938889997,10.189748764038086,2568630,0.0,0.0
2003-11-13,10.35296947818203,10.415149417173133,9.995434458361519,10.112022399902344,1139190,0.0,0.0
2003-11-14,10.112024197106933,10.640553772466582,9.948801642934997,10.189748764038086,1282520,0.0,0.0
2003-11-17,10.726049700670393,11.044722068773844,10.337424716886996,10.741594314575195,1403670,0.0,0.0
2003-11-18,10.873726655006413,11.10690178894996,10.49287435626983,10.617234230041504,829240,0.0,0.0
2003-11-19,10.687187968322194,10.687187968322194,9.995435171161352,10.119795799255371,717900,0.0,0.0
2003-11-20,10.259697773150128,10.259697773150128,9.591263175421705,9.79334831237793,684440,0.0,0.0
2003-11-21,10.02652328395736,10.02652328395736,9.412495900540486,9.723396301269531,500510,0.0,0.0
2003-11-24,10.259699495139223,10.865954266518555,9.909937155545121,10.50841999053955,769490,0.0,0.0
2003-11-25,10.718279144679608,10.718279144679608,10.181976887049561,10.244156837463379,417720,0.0,0.0
2003-11-26,10.244156837463379,10.244156837463379,10.244156837463379,10.244156837463379,0,0.0,0.0
2003-11-27,10.337425101415928,10.415149656317785,9.87107480703134,10.104249954223633,535740,0.0,0.0
2003-11-28,9.987663157891303,10.321880165939136,9.871075208926664,9.909937858581543,445050,0.0,0.0
2003-12-01,10.03429787959964,10.570600821323133,9.948800642202348,10.454012870788574,951530,0.0,0.0
2003-12-02,10.570602933325638,11.083587942690393,10.345200406748896,10.943682670593262,1557630,0.0,0.0
2003-12-03,11.254579408851752,11.487754552224356,11.021405006722496,11.184627532958984,1215930,0.0,0.0
2003-12-04,11.495528142103282,11.495528142103282,10.92036328639134,11.130220413208008,489220,0.0,0.0
2003-12-05,11.270124073436454,11.46443655746122,10.492874137337388,10.912589073181152,498200,0.0,0.0
2003-12-08,11.044721339766923,11.503298908961847,10.803773539577913,10.89704418182373,736380,0.0,0.0
2003-12-09,11.192400046350862,11.38671255230309,11.114675488716003,11.246808052062988,841850,0.0,0.0
2003-12-10,11.347850472512308,11.347850472512308,10.959225466484398,10.990315437316895,380370,0.0,0.0
2003-12-11,11.270124434586885,11.425574278539418,10.827092194011334,10.982542037963867,511020,0.0,0.0
2003-12-12,11.036949298036422,11.184627205723823,10.920362100382853,10.982542037963867,615460,0.0,0.0
2003-12-15,10.959225210012733,11.19239961517795,10.912589884233675,10.966997146606445,511990,0.0,0.0
2003-12-16,10.974769982446446,11.192399776314081,10.881500070788888,11.068039894104004,396560,0.0,0.0
2003-12-17,11.114673032120589,11.270122854275748,10.64832282441189,10.788228034973145,359940,0.0,0.0
2003-12-18,10.749366126815916,10.959223956962012,10.492873717466205,10.66386890411377,476220,0.0,0.0
2003-12-19,10.88149949864892,11.79865469359005,10.88149949864892,11.581024169921875,1558860,0.0,0.0
2003-12-22,12.03960441461163,12.03960441461163,11.347852268779318,11.54216480255127,885210,0.0,0.0
2003-12-23,11.658751432234416,11.713158701720271,11.192401078447658,11.29344367980957,358790,0.0,0.0
2003-12-24,11.192399142821097,11.425574279388895,11.114674591460714,11.270124435424805,435740,0.0,0.0
2003-12-25,11.270124435424805,11.270124435424805,11.270124435424805,11.270124435424805,0,0.0,0.0
2003-12-26,11.270123944734308,11.581023619126213,11.200171332685306,11.254578590393066,258470,0.0,0.0
2003-12-29,11.658746826982712,11.658746826982712,11.03694684796167,11.207942008972168,411350,0.0,0.0
2003-12-30,11.036950155332073,11.503300464656782,10.95922559794021,11.060267448425293,316790,0.0,0.0
2003-12-31,11.153536594891522,11.347849073957622,10.803773539577913,10.89704418182373,608630,0.0,0.0
2004-01-01,11.130220516941185,11.270125763618479,10.998087948688942,11.052495956420898,219830,0.0,0.0
2004-01-02,11.044721658898878,11.386711305789799,11.036948981613259,11.355621337890625,700010,0.0,0.0
2004-01-05,11.487755022420464,11.814200088254902,11.371167816583899,11.612114906311035,1602400,0.0,0.0
2004-01-06,11.658750233391688,11.969649943118116,11.425575080475179,11.612114906311035,1046940,0.0,0.0
2004-01-07,11.518845897082334,11.542163933073722,10.492876033251225,11.277898788452148,449160,0.0,0.0
2004-01-08,11.277899125656022,11.736476803123132,11.192401140284788,11.347851753234863,527620,0.0,0.0
2004-01-09,11.581025608263872,11.65097823232782,11.231263229187551,11.441121101379395,847140,0.0,0.0
2004-01-12,11.42557441957739,11.627659589831898,11.324531834450136,11.503299713134766,848810,0.0,0.0
2004-01-13,11.503297076053986,11.635429600064716,11.215714741808032,11.363391876220703,422330,0.0,0.0
2004-01-14,11.472209604781426,12.031829043129306,11.464436927271318,11.84528923034668,1186080,0.0,0.0
2004-01-15,11.907467708874028,12.342727959942739,11.503298164036087,11.573250770568848,717390,0.0,0.0
