Date,Close
2003-11-11,10.119795799255373
2003-11-12,10.189748764038086
2003-11-13,10.112022399902344
2003-11-14,10.189748764038086
2003-11-17,10.741594314575195
2003-11-18,10.617234230041504
2003-11-19,10.119795799255373
2003-11-20,9.79334831237793
2003-11-21,9.723396301269531
2003-11-24,10.50841999053955
2003-11-25,10.24415683746338
2003-11-26,10.24415683746338
2003-11-27,10.104249954223633
2003-11-28,9.909937858581545
2003-12-01,10.454012870788574
2003-12-02,10.943682670593262
2003-12-03,11.184627532958984
2003-12-04,11.130220413208008
2003-12-05,10.912589073181152
2003-12-08,10.89704418182373
2003-12-09,11.246808052062988
2003-12-10,10.990315437316896
2003-12-11,10.982542037963867
2003-12-12,10.982542037963867
2003-12-15,10.966997146606444
2003-12-16,11.068039894104004
2003-12-17,10.788228034973145
2003-12-18,10.66386890411377
2003-12-19,11.581024169921877
2003-12-22,11.54216480255127
2003-12-23,11.29344367980957
2003-12-24,11.270124435424805
2003-12-25,11.270124435424805
2003-12-26,11.254578590393066
2003-12-29,11.207942008972168
2003-12-30,11.060267448425291
2003-12-31,10.89704418182373
2004-01-01,11.052495956420898
2004-01-02,11.355621337890623
2004-01-05,11.612114906311035
2004-01-06,11.612114906311035
2004-01-07,11.277898788452148
2004-01-08,11.347851753234863
2004-01-09,11.441121101379396
2004-01-12,11.503299713134766
2004-01-13,11.363391876220703
2004-01-14,11.84528923034668
2004-01-15,11.573250770568848
2004-01-16,11.588796615600586
2004-01-19,11.301214218139648
2004-01-20,11.347851753234863
2004-01-21,11.176855087280272
2004-01-22,10.78045654296875
2004-01-23,10.399603843688965
2004-01-26,10.399603843688965
2004-01-27,10.539509773254396
2004-01-28,10.726048469543455
2004-01-29,10.81931972503662
2004-01-30,10.174202919006348
2004-02-02,10.174202919006348
2004-02-03,9.878847122192385
2004-02-04,10.119795799255373
2004-02-05,10.220834732055664
2004-02-06,10.32187843322754
2004-02-09,10.523964881896973
2004-02-10,10.329651832580566
2004-02-11,10.625005722045898
2004-02-12,10.60946273803711
2004-02-13,10.601690292358398
2004-02-16,10.617234230041504
2004-02-17,10.570599555969238
2004-02-18,10.656094551086426
2004-02-19,10.625005722045898
2004-02-20,10.275246620178224
2004-02-23,10.143113136291504
2004-02-24,10.306333541870115
2004-02-25,10.13533878326416
2004-02-26,10.096475601196287
2004-02-27,10.26746940612793
2004-03-01,9.816667556762695
2004-03-02,9.816667556762695
2004-03-03,9.979887962341309
2004-03-04,10.24415683746338
2004-03-05,10.213065147399902
2004-03-08,9.941028594970703
2004-03-09,9.964345932006836
2004-03-10,9.871073722839355
2004-03-11,9.692306518554688
2004-03-12,9.808895111083984
2004-03-15,9.412497520446776
2004-03-16,8.977238655090332
2004-03-17,9.171549797058104
2004-03-18,9.249273300170898
2004-03-19,9.57571792602539
2004-03-22,9.567947387695312
2004-03-23,9.490221977233888
2004-03-24,9.71562385559082
2004-03-25,9.777803421020508
2004-03-26,9.762261390686035
2004-03-29,9.808895111083984
2004-03-30,9.79334831237793
2004-03-31,10.042069435119627
2004-04-01,10.881498336791992
2004-04-02,10.81931972503662
2004-04-05,10.834863662719728
2004-04-06,10.63277816772461
2004-04-07,10.772686004638672
2004-04-08,10.601690292358398
2004-04-09,10.601690292358398
2004-04-12,10.531737327575684
2004-04-13,10.865955352783203
2004-04-14,10.865955352783203
2004-04-15,11.052495956420898
2004-04-16,11.301214218139648
2004-04-19,11.619887351989746
2004-04-20,11.69761085510254
2004-04-21,11.767563819885254
2004-04-22,11.682065963745115
2004-04-23,11.946332931518556
2004-04-26,11.946332931518556
2004-04-27,11.891924858093262
2004-04-28,12.055146217346191
2004-04-29,12.140645027160645
2004-04-30,12.039602279663086
2004-05-03,11.736474990844728
2004-05-04,11.814199447631836
2004-05-05,11.821971893310549
2004-05-06,11.876380920410156
2004-05-07,11.915242195129396
2004-05-10,11.69761085510254
2004-05-11,10.702733993530272
2004-05-12,10.726048469543455
2004-05-13,10.858182907104492
2004-05-14,9.801116943359377
2004-05-17,9.093823432922363
2004-05-18,9.614582061767578
2004-05-19,10.20529079437256
2004-05-20,10.298561096191406
2004-05-21,10.298561096191406
2004-05-24,10.547279357910156
2004-05-25,10.555054664611816
2004-05-26,11.005861282348633
2004-05-27,11.044724464416504
2004-05-28,10.648322105407717
2004-05-31,9.692306518554688
2004-06-01,9.249273300170898
2004-06-02,9.59903621673584
2004-06-03,9.428043365478516
2004-06-04,9.327001571655272
2004-06-07,9.171549797058104
2004-06-08,9.42026710510254
2004-06-09,9.28813648223877
2004-06-10,9.373637199401855
2004-06-11,9.171549797058104
2004-06-14,8.883968353271484
2004-06-15,9.023873329162598
2004-06-16,8.643020629882812
2004-06-17,8.534202575683594
2004-06-18,8.518658638000488
2004-06-21,8.293258666992188
2004-06-22,8.08340072631836
2004-06-23,7.694774150848389
2004-06-24,7.904633522033691
2004-06-25,8.13780689239502
2004-06-28,8.689656257629395
2004-06-29,8.829559326171875
2004-06-30,8.712970733642578
2004-07-01,9.078280448913574
2004-07-02,9.754486083984377
2004-07-05,9.722373008728027
2004-07-06,9.457435607910156
2004-07-07,9.41729736328125
2004-07-08,9.128273963928224
2004-07-09,9.545747756958008
2004-07-12,9.634061813354492
2004-07-13,9.874913215637209
2004-07-14,10.196048736572266
2004-07-15,10.051538467407228
2004-07-16,10.091678619384766
2004-07-19,10.003365516662598
2004-07-20,10.043508529663086
2004-07-21,10.29238986968994
2004-07-22,10.72592067718506
2004-07-23,10.533238410949709
2004-07-26,10.493097305297852
2004-07-27,10.43690013885498
2004-07-28,10.380701065063477
2004-07-29,10.163934707641602
2004-07-30,10.404787063598633
2004-08-02,10.525212287902832
2004-08-03,10.501126289367676
2004-08-04,10.701837539672852
2004-08-05,10.565354347229004
2004-08-06,10.830289840698242
2004-08-09,10.878461837768556
2004-08-10,11.496646881103516
2004-08-11,11.022972106933594
2004-08-12,10.942688941955566
2004-08-13,10.894515991210938
2004-08-16,10.741978645324709
2004-08-17,10.846346855163574
2004-08-18,10.701837539672852
2004-08-19,10.974801063537598
2004-08-20,10.76606273651123
2004-08-23,10.469012260437012
2004-08-24,10.573384284973145
2004-08-25,10.557324409484863
2004-08-26,10.846346855163574
2004-08-27,10.918603897094728
2004-08-30,11.448476791381836
2004-08-31,12.042573928833008
2004-09-01,12.082717895507812
2004-09-02,12.163002014160156
2004-09-03,11.994404792785645
2004-09-06,11.825807571411133
2004-09-07,11.986377716064451
2004-09-08,11.70538330078125
2004-09-09,11.761582374572754
2004-09-10,11.737497329711914
2004-09-13,11.978349685668944
2004-09-14,12.01046371459961
2004-09-15,11.898067474365234
2004-09-16,11.857922554016112
2004-09-17,12.050606727600098
2004-09-20,12.203145027160645
2004-09-21,12.13088607788086
2004-09-22,12.251317024230955
2004-09-23,12.187088966369627
2004-09-24,12.283427238464355
2004-09-27,12.33962631225586
2004-09-28,12.78118896484375
2004-09-29,12.612591743469238
2004-09-30,12.44399642944336
2004-10-01,12.355683326721191
2004-10-04,12.484137535095217
2004-10-05,12.580480575561523
2004-10-06,12.411880493164062
2004-10-07,12.724987030029297
2004-10-08,12.484137535095217
2004-10-11,12.403855323791504
2004-10-12,12.138917922973633
2004-10-13,12.138917922973633
2004-10-14,12.058631896972656
2004-10-15,11.96229076385498
2004-10-18,12.098779678344728
2004-10-19,12.042573928833008
2004-10-20,12.090744972229004
2004-10-21,12.050606727600098
2004-10-22,12.050606727600098
2004-10-25,11.978349685668944
2004-10-26,12.03454875946045
2004-10-27,11.633130073547363
2004-10-28,12.106801986694336
2004-10-29,11.793696403503418
2004-11-01,11.793696403503418
2004-11-02,11.761582374572754
2004-11-03,11.785670280456545
2004-11-04,11.75355339050293
2004-11-05,11.96229076385498
2004-11-08,11.75355339050293
2004-11-09,11.424389839172363
2004-11-10,11.65721607208252
2004-11-11,11.721444129943848
2004-11-12,11.69735336303711
2004-11-15,11.69735336303711
2004-11-16,11.745525360107422
2004-11-17,11.64918613433838
2004-11-18,11.70538330078125
2004-11-19,11.761582374572754
2004-11-22,11.641158103942873
2004-11-23,11.641158103942873
2004-11-24,12.06666088104248
2004-11-25,12.644704818725586
2004-11-26,12.644704818725586
2004-11-29,12.885554313659668
2004-11-30,12.54033660888672
2004-12-01,12.33962631225586
2004-12-02,12.114832878112791
2004-12-03,11.986377716064451
2004-12-06,12.01046371459961
2004-12-07,12.676819801330566
2004-12-08,13.359233856201172
2004-12-09,13.23880672454834
2004-12-10,13.575997352600098
2004-12-13,13.82487964630127
2004-12-14,13.680365562438965
2004-12-15,13.736563682556152
2004-12-16,13.712484359741213
2004-12-17,13.479660034179688
2004-12-20,13.889102935791016
2004-12-21,13.873046875
2004-12-22,13.56796932220459
2004-12-23,13.575997352600098
2004-12-24,13.41543197631836
2004-12-27,13.439516067504885
2004-12-28,13.335144996643066
2004-12-29,13.311059951782228
2004-12-30,13.262892723083496
2004-12-31,13.254862785339355
2005-01-03,13.359233856201172
2005-01-04,13.503744125366213
2005-01-05,13.0059814453125
2005-01-06,12.644704818725586
2005-01-07,12.733020782470703
2005-01-10,12.949782371520996
2005-01-11,12.78118896484375
2005-01-12,12.267372131347656
2005-01-13,12.52428150177002
2005-01-14,11.72947120666504
2005-01-17,11.67327117919922
2005-01-18,11.80172348022461
2005-01-19,11.954264640808104
2005-01-20,11.43242073059082
2005-01-24,11.80172348022461
2005-01-25,11.681299209594728
2005-01-27,11.986377716064451
2005-01-28,12.14694595336914
2005-01-31,12.138917922973633
2005-02-01,12.187088966369627
2005-02-02,12.267372131347656
2005-02-03,12.267372131347656
2005-02-04,12.37174129486084
2005-02-07,12.251317024230955
2005-02-08,12.275398254394531
2005-02-09,12.765131950378418
2005-02-10,12.829354286193848
2005-02-11,12.47610855102539
2005-02-14,12.435967445373535
2005-02-15,12.203145027160645
2005-02-16,12.050606727600098
2005-02-17,12.050606727600098
2005-02-18,12.018494606018066
2005-02-21,11.64918613433838
2005-02-22,11.77764129638672
2005-02-23,11.769609451293944
2005-02-24,11.75355339050293
2005-02-25,11.689327239990234
2005-02-28,13.126407623291016
2005-03-01,12.813302040100098
2005-03-02,12.805272102355955
2005-03-03,12.773160934448242
2005-03-04,12.628649711608888
2005-03-07,12.676819801330566
2005-03-08,12.877530097961426
2005-03-09,12.644704818725586
2005-03-10,12.44399642944336
2005-03-11,12.363709449768066
2005-03-14,12.14694595336914
2005-03-15,12.251317024230955
2005-03-16,12.395824432373049
2005-03-17,12.23525619506836
2005-03-18,11.865954399108888
2005-03-21,11.906092643737791
2005-03-22,11.43242073059082
2005-03-23,11.11931324005127
2005-03-24,10.958745956420898
2005-03-28,10.910572052001951
2005-03-29,10.814233779907228
2005-03-30,11.207626342773438
2005-03-31,11.560872077941896
2005-04-01,11.89003849029541
2005-04-04,11.81778335571289
2005-04-05,11.77764129638672
2005-04-06,11.713408470153809
2005-04-07,11.641158103942873
2005-04-08,11.464532852172852
2005-04-11,11.287907600402832
2005-04-12,11.360163688659668
2005-04-13,11.239738464355469
2005-04-15,11.239738464355469
2005-04-18,11.416363716125488
2005-04-19,11.665242195129396
2005-04-20,11.745525360107422
2005-04-21,12.15497589111328
2005-04-22,12.042573928833008
2005-04-25,11.906092643737791
2005-04-26,11.80975341796875
2005-04-27,11.609044075012209
2005-04-28,11.328048706054688
2005-04-29,11.320022583007812
2005-05-02,11.496646881103516
2005-05-03,11.65721607208252
2005-05-04,11.70538330078125
2005-05-05,11.80172348022461
2005-05-06,11.898067474365234
2005-05-09,12.845412254333496
2005-05-10,12.54836654663086
2005-05-11,12.516250610351562
2005-05-12,12.419912338256836
2005-05-13,12.612591743469238
2005-05-16,12.492167472839355
2005-05-17,12.588506698608398
2005-05-18,12.387798309326172
2005-05-19,12.733020782470703
2005-05-20,12.941755294799805
2005-05-23,13.295003890991213
2005-05-24,13.343178749084473
2005-05-25,13.327117919921877
2005-05-26,13.327117919921877
2005-05-27,13.246833801269531
2005-05-30,13.327117919921877
2005-05-31,13.535856246948242
2005-06-01,13.40740203857422
2005-06-02,13.52782917022705
2005-06-03,13.559941291809082
2005-06-06,13.873046875
2005-06-07,14.073759078979492
2005-06-08,14.162068367004396
2005-06-09,14.170099258422852
2005-06-10,13.873046875
2005-06-13,13.768678665161133
2005-06-14,13.696426391601562
2005-06-15,13.945302963256836
2005-06-16,14.017558097839355
2005-06-17,13.816845893859863
2005-06-20,13.897133827209473
2005-06-21,13.648253440856934
2005-06-22,13.800793647766112
2005-06-23,13.752623558044434
2005-06-24,13.905158042907717
2005-06-27,13.784734725952148
2005-06-28,13.688392639160156
2005-06-29,13.897133827209473
2005-06-30,13.592058181762695
2005-07-01,13.776705741882324
2005-07-04,13.92924690246582
2005-07-05,13.889102935791016
2005-07-06,13.72853660583496
2005-07-07,13.736563682556152
2005-07-08,13.921219825744627
2005-07-11,14.105871200561523
2005-07-12,14.00150203704834
2005-07-13,14.073759078979492
2005-07-14,14.073759078979492
2005-07-15,14.716031074523926
2005-07-18,15.13350772857666
2005-07-19,14.651799201965332
2005-07-20,14.563493728637695
2005-07-21,14.767008781433104
2005-07-22,14.653037071228027
2005-07-25,14.620469093322754
2005-07-26,14.937957763671877
2005-07-27,16.794010162353516
2005-07-28,16.794010162353516
2005-07-29,15.78457260131836
2005-08-01,15.66246509552002
2005-08-02,15.955533981323242
2005-08-03,15.621763229370115
2005-08-04,16.110198974609375
2005-08-05,15.833416938781738
2005-08-08,15.768296241760254
2005-08-09,15.75201416015625
2005-08-10,15.654325485229492
2005-08-11,15.808995246887209
2005-08-12,15.66246509552002
2005-08-16,15.458955764770508
2005-08-17,15.654325485229492
2005-08-18,15.524080276489258
2005-08-19,15.922966003417969
2005-08-22,15.548501014709473
2005-08-23,15.548501014709473
2005-08-24,15.564783096313477
2005-08-25,15.629908561706545
2005-08-26,15.548501014709473
2005-08-29,15.532217025756836
2005-08-30,15.548501014709473
2005-08-31,15.760153770446776
2005-09-01,15.963666915893556
2005-09-02,16.004375457763672
2005-09-05,16.053211212158203
2005-09-06,18.75588607788086
2005-09-08,17.713895797729492
2005-09-09,17.054500579833984
2005-09-12,17.355709075927734
2005-09-13,17.087068557739258
2005-09-14,17.217315673828125
2005-09-15,17.380125045776367
2005-09-16,17.713895797729492
2005-09-19,17.608062744140625
2005-09-20,17.168472290039062
2005-09-21,16.427684783935547
2005-09-22,15.581060409545898
2005-09-23,16.2078857421875
2005-09-26,16.5986385345459
2005-09-27,17.152193069458008
2005-09-28,17.135910034179688
2005-09-29,16.7288818359375
2005-09-30,17.168472290039062
2005-10-03,17.19289207458496
2005-10-04,17.92555046081543
2005-10-05,17.526657104492188
2005-10-06,17.282438278198242
2005-10-07,16.899831771850586
2005-10-10,17.103347778320312
2005-10-11,17.09520721435547
2005-10-13,16.92425537109375
2005-10-14,16.932395935058594
2005-10-17,16.5986385345459
2005-10-18,16.76958465576172
2005-10-19,16.289289474487305
2005-10-20,16.688182830810547
2005-10-21,17.241743087768555
2005-10-24,16.761444091796875
2005-10-25,17.233600616455078
2005-10-26,17.502239227294922
2005-10-27,16.981245040893555
2005-10-28,17.135910034179688
2005-10-31,17.152193069458008
2005-11-02,17.380125045776367
2005-11-04,17.380125045776367
2005-11-07,17.5103759765625
2005-11-08,17.323143005371094
2005-11-09,17.152193069458008
2005-11-10,17.5103759765625
2005-11-11,17.559219360351562
2005-11-14,17.640628814697266
2005-11-16,17.591787338256836
2005-11-17,17.608062744140625
2005-11-18,17.591787338256836
2005-11-21,17.608062744140625
2005-11-22,17.59992218017578
2005-11-23,17.868566513061523
2005-11-24,17.567363739013672
2005-11-25,17.73017692565918
2005-11-28,17.933687210083008
2005-11-29,17.608062744140625
2005-11-30,17.82785987854004
2005-12-01,19.317583084106445
2005-12-02,19.93627548217773
2005-12-05,20.172348022460938
2005-12-06,19.58622169494629
2005-12-07,19.545522689819336
2005-12-08,19.46411895751953
2005-12-09,19.76531410217285
2005-12-12,19.44783401489257
2005-12-13,18.910558700561523
2005-12-14,18.90241432189941
2005-12-15,18.49538803100586
2005-12-16,18.66633987426757
2005-12-19,19.236177444458008
2005-12-20,19.382715225219727
2005-12-21,19.9851131439209
2005-12-22,20.60379409790039
2005-12-23,20.79916763305664
2005-12-26,20.91313934326172
2005-12-27,21.11665153503418
2005-12-28,21.246902465820312
2005-12-29,21.678356170654297
2005-12-30,21.450414657592773
2006-01-02,21.189918518066406
2006-01-03,21.63764762878418
2006-01-04,21.442279815673828
2006-01-05,21.40970993041992
2006-01-06,21.40970993041992
2006-01-09,21.36086845397949
2006-01-10,21.12479591369629
2006-01-12,21.15736389160156
2006-01-13,20.76660919189453
2006-01-16,20.8968563079834
2006-01-17,20.4816837310791
2006-01-18,19.952550888061523
2006-01-19,20.40028190612793
2006-01-20,19.944408416748047
2006-01-23,19.683916091918945
2006-01-24,19.553661346435547
2006-01-25,19.569948196411133
2006-01-27,19.993247985839844
2006-01-30,20.033954620361328
2006-01-31,19.700193405151367
2006-02-01,19.504817962646484
2006-02-02,19.749038696289062
2006-02-03,20.033954620361328
2006-02-06,20.367721557617188
2006-02-07,20.042097091674805
2006-02-08,20.12350082397461
2006-02-10,20.44913482666016
2006-02-13,20.07466125488281
2006-02-14,20.107221603393555
2006-02-15,20.40028190612793
2006-02-16,20.033954620361328
2006-02-17,19.683916091918945
2006-02-20,18.829151153564453
2006-02-21,19.236177444458008
2006-02-22,18.67448234558105
2006-02-23,18.65005683898925
2006-02-24,20.7421875
2006-02-27,20.033954620361328
2006-02-28,19.643207550048828
2006-03-01,19.952550888061523
2006-03-02,19.667631149291992
2006-03-03,19.545522689819336
2006-03-06,19.93627548217773
2006-03-07,19.944408416748047
2006-03-08,19.944408416748047
2006-03-09,19.85486602783203
2006-03-10,19.952550888061523
2006-03-13,20.042097091674805
2006-03-14,20.21305084228516
2006-03-16,20.76660919189453
2006-03-17,20.807308197021484
2006-03-20,20.953845977783203
2006-03-21,21.15736389160156
2006-03-22,21.23875617980957
2006-03-23,22.14236831665039
2006-03-24,21.85744857788086
2006-03-27,21.96327209472656
2006-03-28,21.69463539123535
2006-03-29,21.816743850708008
2006-03-30,21.808603286743164
2006-03-31,21.491119384765625
2006-04-03,22.02839469909668
2006-04-04,22.069101333618164
2006-04-05,22.435426712036133
2006-04-07,22.67150115966797
2006-04-10,23.34716796875
2006-04-12,23.55882835388184
2006-04-13,23.746055603027344
2006-04-17,23.705352783203125
2006-04-18,23.7134952545166
2006-04-19,22.92386245727539
2006-04-20,23.0622501373291
2006-04-21,23.09481811523437
2006-04-24,22.88315963745117
2006-04-25,22.5412540435791
2006-04-26,22.50054931640625
2006-04-27,22.55752944946289
2006-04-28,22.435426712036133
2006-05-02,22.39472198486328
2006-05-03,22.39472198486328
2006-05-04,22.83431434631348
2006-05-05,22.89129638671875
2006-05-08,22.99713134765625
2006-05-09,22.67150115966797
2006-05-10,23.1355209350586
2006-05-11,22.818038940429688
2006-05-12,22.41914749145508
2006-05-15,21.816743850708008
2006-05-16,21.85744857788086
2006-05-17,22.695919036865234
2006-05-18,22.134227752685547
2006-05-19,22.207490921020508
2006-05-22,21.206201553344727
2006-05-23,21.09223365783692
2006-05-24,21.539958953857425
2006-05-25,21.26318359375
2006-05-26,21.37714958190918
2006-05-29,21.751617431640625
2006-05-30,21.34459114074707
2006-05-31,21.010826110839844
2006-06-01,20.848012924194336
2006-06-02,20.31073760986328
2006-06-05,20.88871383666992
2006-06-06,19.96068954467773
2006-06-07,18.95125770568848
2006-06-08,17.46153450012207
2006-06-09,17.673194885253906
2006-06-12,17.233600616455078
2006-06-13,15.75201416015625
2006-06-14,16.338130950927734
2006-06-15,16.688182830810547
2006-06-16,20.02581787109375
2006-06-19,20.953845977783203
2006-06-20,20.60379409790039
2006-06-21,20.91313934326172
2006-06-22,20.8968563079834
2006-06-23,21.352724075317383
2006-06-26,21.06781005859375
2006-06-27,20.904998779296875
2006-06-28,20.848012924194336
2006-06-29,20.546815872192383
2006-06-30,20.46540641784668
2006-07-03,20.57937431335449
2006-07-04,20.40028190612793
2006-07-05,20.34329414367676
2006-07-06,20.40028190612793
2006-07-07,20.09908103942871
2006-07-10,20.107221603393555
2006-07-11,19.87928581237793
2006-07-12,19.994674682617188
2006-07-13,20.3243465423584
2006-07-14,20.126541137695312
2006-07-17,19.689722061157227
2006-07-18,19.59906005859375
2006-07-19,19.31883811950684
2006-07-20,19.607309341430664
2006-07-21,21.700729370117188
2006-07-24,21.97271156311035
2006-07-25,22.541391372680664
2006-07-26,22.360069274902344
2006-07-27,22.739198684692383
2006-07-28,22.739198684692383
2006-07-31,22.170515060424805
2006-08-01,22.104576110839844
2006-08-02,22.64029121398925
2006-08-03,23.077110290527344
2006-08-04,23.3078842163086
2006-08-07,24.49470901489257
2006-08-08,24.766685485839844
2006-08-09,24.63481712341309
2006-08-10,24.412288665771484
2006-08-11,24.676034927368164
2006-08-14,25.20349884033203
2006-08-16,25.27767944335937
2006-08-17,25.3601016998291
2006-08-18,25.269439697265625
2006-08-21,25.31064987182617
2006-08-22,25.244712829589844
